ID,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
3984,-73.9817276000977,40.7369232177734,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
3985,-73.979377746582,40.7563133239746,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3986,-74.0057144165039,40.7047538757324,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
3987,-73.9999618530274,40.7267799377441,1,5.0,0.0,0.5,0.58,0.0,0.3,6.38
3988,-73.9720458984375,40.7628211975098,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3989,-73.9290466308594,40.6988105773926,2,34.5,0.5,0.5,0.0,0.0,0.3,35.8
3990,-73.9837951660156,40.7285499572754,1,3.5,0.0,0.5,0.7,0.0,0.3,5.0
3991,-73.9779968261719,40.725341796875,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
3992,-73.9948120117188,40.7248992919922,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
3993,-73.9611663818359,40.7652091979981,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3994,-73.9572601318359,40.7742424011231,1,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3995,-73.9735794067383,40.7479972839356,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
3996,-73.9854278564453,40.7273902893066,1,19.0,0.5,0.5,4.06,0.0,0.3,24.36
3997,-73.8647537231445,40.823371887207,1,24.5,0.5,0.5,6.27,5.54,0.3,37.61
3998,-73.9880447387695,40.7508087158203,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3999,-73.9681015014648,40.7996520996094,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
4000,-73.9789886474609,40.7404708862305,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
4001,-73.9981231689453,40.7406005859375,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8
4002,-73.9814605712891,40.750431060791,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
4003,-73.9735336303711,40.7634658813477,1,30.5,0.0,0.5,9.35,0.0,0.3,40.65
4004,-73.9593124389648,40.7677917480469,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
4005,-74.0048675537109,40.7417907714844,1,13.0,0.0,0.5,2.07,0.0,0.3,15.87
4006,-73.9856872558594,40.7334823608398,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
4007,-73.9878158569336,40.7500648498535,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8
4008,-73.9743423461914,40.7834167480469,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
4009,-73.9840393066406,40.743522644043,1,24.0,0.0,0.5,1.0,0.0,0.3,25.8
4010,-73.9692230224609,40.8008117675781,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
4011,-73.9683456420898,40.7621307373047,1,28.5,0.0,0.5,5.85,0.0,0.3,35.15
4012,-74.010368347168,40.7188262939453,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
4013,-73.9762420654297,40.7400360107422,1,19.5,0.0,0.5,5.05,0.0,0.3,25.35
4014,-73.9925003051758,40.7585716247559,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
4015,-73.9822082519531,40.761890411377,1,40.5,0.0,0.5,5.0,5.54,0.3,51.84
4016,-73.9361877441406,40.8021011352539,1,27.0,0.0,0.5,2.0,0.0,0.3,29.8
4017,-73.9553527832031,40.7657623291016,1,13.5,0.0,0.5,1.0,0.0,0.3,15.3
4018,-73.9591674804688,40.7290496826172,1,38.0,0.0,0.5,11.6,0.0,0.3,50.4
4019,-73.9716033935547,40.7584266662598,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
4020,-73.9590301513672,40.7833404541016,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
4021,-73.9812393188477,40.7835311889649,1,6.0,0.0,0.5,0.75,0.0,0.3,7.55
4022,-73.958137512207,40.7805213928223,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
4023,-73.9514389038086,40.7727584838867,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
4024,-73.9853668212891,40.7627449035645,1,11.0,0.0,0.5,1.5,0.0,0.3,13.3
4025,-73.9920196533203,40.7424583435059,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
4026,-73.9963912963867,40.7388114929199,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
4027,-73.8618392944336,40.7684326171875,1,42.0,0.0,0.5,9.67,5.54,0.3,58.01
4028,-73.8617935180664,40.7684898376465,1,27.5,0.0,0.5,5.0,0.0,0.3,33.3
4029,-73.9535903930664,40.778881072998,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3
4030,-73.9790191650391,40.7659072875977,1,6.5,0.5,0.5,1.5,0.0,0.3,9.3
4031,-73.9734649658203,40.7644805908203,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4032,-73.9883728027344,40.727611541748,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
4033,-73.8846664428711,40.6502685546875,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8
4034,-74.0095291137695,40.7236518859863,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
4035,-73.9973526000977,40.7463493347168,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4036,-74.0173721313477,40.7085494995117,1,5.5,0.5,0.5,1.2,0.0,0.3,8.0
4037,-73.9554824829102,40.7762107849121,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
4038,-73.9902038574219,40.751392364502,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
4039,-73.966178894043,40.7663116455078,1,7.0,0.5,0.5,1.7,0.0,0.3,10.0
4040,-73.9852447509766,40.7388534545898,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
4041,0.0,0.0,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
4042,-73.9898071289062,40.7567977905273,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
4043,-73.9764556884766,40.7873382568359,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
4044,-73.972526550293,40.7866287231445,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
4045,-73.980827331543,40.750602722168,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
4046,-74.0106964111328,40.7136917114258,1,3.0,0.0,0.5,0.4,0.0,0.3,4.2
4047,-73.9838104248047,40.7756881713867,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
4048,-73.9512023925781,40.6847381591797,1,38.5,0.0,0.5,2.0,0.0,0.3,41.3
4049,-73.952766418457,40.7757415771484,1,14.0,0.5,0.5,3.5,0.0,0.3,18.8
4050,-73.9878311157227,40.7763366699219,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
4051,-73.9969482421875,40.7164306640625,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
4052,-73.9909973144531,40.7331314086914,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
4053,-73.9893493652344,40.731632232666,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
4054,-73.9806976318359,40.7353897094727,1,13.0,0.5,0.5,3.58,0.0,0.3,17.88
4055,-73.9886474609375,40.7272682189941,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
4056,-73.9804916381836,40.742488861084,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
4057,-73.9811325073242,40.7633438110352,1,7.5,0.5,0.5,2.64,0.0,0.3,11.44
4058,-73.9902114868164,40.7585067749023,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
4059,-73.9604263305664,40.8064193725586,1,24.0,0.5,0.5,7.7,5.54,0.3,38.54
4060,-73.9933319091797,40.7429885864258,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
4061,-73.990119934082,40.7391891479492,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
4062,-73.9550552368164,40.7994537353516,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8
4063,-73.9722061157227,40.7568664550781,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35
4064,-73.9876480102539,40.7288475036621,1,7.5,0.5,0.5,0.0,0.0,0.3,8.8
4065,-74.0038681030273,40.7192115783691,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95
4066,-73.9710159301758,40.7955932617188,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
4067,-73.9774932861328,40.7911262512207,1,13.0,0.5,0.5,2.2,0.0,0.3,16.5
4068,-73.9911804199219,40.7335205078125,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25
4069,-73.9698028564453,40.757381439209,2,32.5,0.0,0.5,0.0,5.54,0.3,38.84
4070,-73.9877624511719,40.725399017334,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4071,-73.9433670043945,40.8108673095703,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8
4072,0.0,0.0,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
4073,-73.9681625366211,40.7687835693359,1,31.0,0.5,0.5,11.35,5.54,0.3,49.19
4074,-73.9701080322266,40.7626190185547,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
4075,-73.9943237304688,40.7541618347168,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
4076,-73.9785003662109,40.7343788146973,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
4077,-73.9899520874023,40.7566986083984,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
4078,-73.9538116455078,40.7703094482422,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8
4079,-73.9902877807617,40.7375183105469,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
4080,-73.9698486328125,40.7614707946777,1,3.0,0.5,0.5,2.0,0.0,0.3,6.3
4081,-73.9858932495117,40.7803115844727,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3
4082,-73.9881210327148,40.7482109069824,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
4083,-73.9796905517578,40.7905883789063,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3
4084,-73.9886856079102,40.7273025512695,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
4085,-73.9532241821289,40.7716064453125,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
4086,-73.9584274291992,40.7831840515137,1,10.0,0.0,0.5,0.2,0.0,0.3,11.0
4087,-73.9807586669922,40.7709007263184,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
4088,-73.972770690918,40.7437858581543,1,9.0,0.5,0.5,0.0,0.0,0.3,10.3
4089,-73.9818572998047,40.7221260070801,1,13.0,0.5,0.5,3.55,0.0,0.3,17.85
4090,-73.9850006103516,40.7639541625977,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3
4091,-74.0061264038086,40.7349624633789,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4092,-73.9535827636719,40.7837524414063,1,3.5,0.5,0.5,1.0,0.0,0.3,5.8
4093,-73.9937286376953,40.7183036804199,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8
4094,-73.9603881835938,40.6873512268066,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4095,-74.0052185058594,40.7185096740723,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35
4096,-74.0039672851563,40.7105140686035,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
4097,-74.0100936889648,40.7056503295898,1,15.5,0.5,0.5,2.0,0.0,0.3,18.8
4098,-73.9896621704102,40.7605018615723,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76
4099,-73.9786148071289,40.7549476623535,2,7.0,0.5,0.0,0.0,0.0,0.3,7.8
4100,-73.9679107666016,40.7597351074219,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
4101,-74.0014495849609,40.7261657714844,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
4102,-74.0264129638672,40.6350517272949,1,31.5,0.5,0.5,6.56,0.0,0.3,39.36
4103,-73.9809951782227,40.7374420166016,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
4104,-73.9913330078125,40.7499504089356,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96
4105,-73.9653701782227,40.791088104248,1,10.0,0.5,0.5,2.82,0.0,0.3,14.12
4106,-73.970947265625,40.7609558105469,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35
4107,-73.8422164916992,40.7228813171387,1,23.5,0.5,0.5,3.6,0.0,0.3,28.4
4108,-73.9869842529297,40.7487716674805,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
4109,-73.9591674804688,40.6853218078613,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16
4110,-74.0085830688477,40.7166328430176,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
4111,-73.9936828613281,40.7244186401367,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76
4112,-73.9929580688477,40.7230415344238,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
4113,-74.0123748779297,40.7068176269531,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
4114,-73.984260559082,40.748851776123,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
4115,-73.9697341918945,40.7592887878418,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75
4116,-73.9950485229492,40.7593650817871,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
4117,-73.9960479736328,40.7323303222656,1,8.5,0.5,0.5,1.5,0.0,0.3,11.3
4118,-74.0115051269531,40.7148590087891,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8
4119,-73.9867095947266,40.6931304931641,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3
4120,-73.9137268066406,40.6908721923828,1,34.0,0.5,0.5,7.05,0.0,0.3,42.35
4121,-74.0062408447266,40.7397117614746,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
4122,-73.9914245605469,40.7479667663574,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
4123,-74.0126190185547,40.7018699645996,1,13.5,0.5,0.5,0.0,0.0,0.3,14.8
4124,-73.9851531982422,40.7789688110351,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
4125,-73.9757232666016,40.7921905517578,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
4126,-73.9530334472656,40.7677230834961,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8
4127,-73.9892349243164,40.7497978210449,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3
4128,-73.9748001098633,40.7444610595703,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
4129,-73.9806213378906,40.7893295288086,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8
4130,-74.0050735473633,40.7412147521973,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
4131,-73.9977951049805,40.724308013916,1,5.5,0.5,0.5,0.8,0.0,0.3,7.6
4132,-73.8948211669922,40.6983795166016,1,26.5,0.5,0.5,3.0,0.0,0.3,30.8
4133,-73.9674987792969,40.7111549377441,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
4134,-73.9386215209961,40.7997550964356,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
4135,-73.9567718505859,40.7800445556641,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
4136,-73.9534301757813,40.7795486450195,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
4137,-74.009880065918,40.7099800109863,1,4.0,0.5,0.5,1.55,0.0,0.3,6.85
4138,-73.9903182983398,40.7612648010254,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4139,-73.9813003540039,40.715015411377,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8
4140,-73.9686584472656,40.7532157897949,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
4141,-73.9865646362305,40.7300834655762,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76
4142,-73.9532318115234,40.791316986084,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
4143,-73.9826889038086,40.7428169250488,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
4144,-73.9698028564453,40.789722442627,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4145,-73.9703521728516,40.7620887756348,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36
4146,-73.9768905639648,40.7506713867187,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4147,-73.9965286254883,40.7427711486816,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16
4148,-73.9987335205078,40.7346382141113,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
4149,-73.9895935058594,40.749698638916,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16
4150,-73.9871597290039,40.7686195373535,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4151,-73.9558639526367,40.7849197387695,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4152,-73.9106826782227,40.7582702636719,1,24.5,0.5,0.5,5.15,0.0,0.3,30.95
4153,-73.9957809448242,40.7489395141602,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
4154,-73.9919128417969,40.7466506958008,1,17.5,0.5,0.5,0.0,0.0,0.3,18.8
4155,-73.9668273925781,40.7727813720703,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
4156,-74.0010757446289,40.7417755126953,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3
4157,-73.9721069335937,40.7473487854004,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
4158,-73.988899230957,40.74853515625,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
4159,-73.9747619628906,40.753791809082,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
4160,-73.9566650390625,40.7723617553711,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
4161,-73.9555282592773,40.7811088562012,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8
4162,-73.9897994995117,40.7354698181152,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
4163,-73.9879302978516,40.7458229064941,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
4164,-73.9897918701172,40.7331008911133,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4165,-73.9754333496094,40.7249641418457,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
4166,-73.9181823730469,40.7619209289551,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3
4167,-73.95654296875,40.7782135009766,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76
4168,-73.9555816650391,40.7761497497559,1,21.5,0.5,0.5,6.84,0.0,0.3,29.64
4169,-73.9951705932617,40.7430305480957,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
4170,-73.9828109741211,40.736141204834,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4171,-73.9900665283203,40.7747116088867,1,7.5,0.5,0.5,1.5,0.0,0.3,10.3
4172,-73.9494094848633,40.781909942627,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
4173,-73.9826736450195,40.7717590332031,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36
4174,-73.961051940918,40.7697868347168,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3
4175,-74.0027770996094,40.7437896728516,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
4176,-73.9541091918945,40.7870292663574,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
4177,-74.0058670043945,40.7316551208496,4,10.0,0.5,0.5,0.0,0.0,0.3,11.3
4178,-73.9873199462891,40.7612228393555,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
4179,-73.9864807128906,40.7668685913086,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
4180,-73.9875106811523,40.7285385131836,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
4181,-73.9911422729492,40.7636375427246,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
4182,-74.0055770874023,40.7111663818359,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
4183,-74.005744934082,40.7401847839356,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
4184,-73.9083786010742,40.7281951904297,2,36.0,0.5,0.5,0.0,0.0,0.3,37.3
4185,-73.9901123046875,40.7140312194824,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
4186,-73.9758682250977,40.7577247619629,1,4.0,0.0,0.5,0.75,0.0,0.3,5.55
4187,-74.0008544921875,40.7472839355469,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
4188,-73.9926910400391,40.7626495361328,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
4189,-73.9512100219727,40.7785415649414,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56
4190,-73.9945602416992,40.7124404907227,1,11.0,0.5,0.5,1.66,0.0,0.3,13.96
4191,-73.9871444702149,40.7687187194824,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4192,-73.9888153076172,40.7449493408203,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3
4193,-73.9912567138672,40.7330703735352,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
4194,-73.978157043457,40.7533111572266,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
4195,-73.962287902832,40.7973213195801,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
4196,-73.9672164916992,40.7692413330078,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
4197,-73.9911346435547,40.7382545471191,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
4198,-73.998649597168,40.7348327636719,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
4199,-73.9747467041016,40.7360420227051,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
4200,-73.9805068969727,40.7599754333496,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
4201,-73.9925689697266,40.7429008483887,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
4202,-73.992431640625,40.7171897888184,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3
4203,-73.9621734619141,40.8054695129395,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
4204,-73.95556640625,40.7720642089844,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
4205,-73.9691925048828,40.7905731201172,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
4206,-74.0072860717774,40.7272148132324,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
4207,-73.9652557373047,40.7591896057129,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
4208,-73.9580001831055,40.7748985290527,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
4209,-73.9878540039063,40.7413902282715,1,19.0,0.0,0.5,3.0,0.0,0.3,22.8
4210,-73.9907684326172,40.7307434082031,1,9.0,0.0,0.5,1.5,0.0,0.3,11.3
4211,-73.9735641479492,40.7486114501953,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
4212,-73.9737014770508,40.7378387451172,1,28.5,0.5,0.5,5.0,5.54,0.3,40.34
4213,-74.0079803466797,40.7047233581543,1,20.5,0.5,0.5,2.5,0.0,0.3,24.3
4214,-73.9789657592773,40.7655601501465,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
4215,-73.9933700561523,40.6824989318848,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
4216,-73.9698715209961,40.7900085449219,1,9.5,0.0,0.5,1.03,0.0,0.3,11.33
4217,-73.9820785522461,40.7458038330078,1,31.0,0.0,0.5,6.35,0.0,0.3,38.15
4218,-73.96923828125,40.7614631652832,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
4219,-73.9785079956055,40.7532806396484,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
4220,-73.982780456543,40.7271881103516,1,15.5,0.5,0.5,1.0,0.0,0.3,17.8
4221,-73.9637908935547,40.7562103271484,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
4222,-74.0155563354492,40.7156257629395,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
4223,-73.9395751953125,40.7995529174805,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4224,-74.0068664550781,40.7397994995117,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3
4225,-73.9841918945313,40.7595672607422,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
4226,-73.9843292236328,40.675838470459,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36
4227,-73.9604339599609,40.7700271606445,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
4228,-73.9938201904297,40.7471961975098,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
4229,-73.987922668457,40.7649192810059,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
4230,-74.0078277587891,40.7404022216797,1,14.0,0.5,0.5,4.7,0.0,0.3,20.0
4231,-73.8600921630859,40.7268028259277,1,31.0,0.5,0.5,5.0,5.54,0.3,42.84
4232,-73.9527893066406,40.7883987426758,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
4233,-73.9835052490234,40.7644729614258,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
4234,-74.0088577270508,40.7272911071777,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
4235,-73.9673690795898,40.7879104614258,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
4236,-73.998161315918,40.7452201843262,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
4237,-73.974853515625,40.7477035522461,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
4238,-73.9797897338867,40.7547416687012,1,5.5,0.5,0.5,0.0,0.0,0.3,6.8
4239,-73.9812545776367,40.7381706237793,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
4240,-73.9482879638672,40.7226638793945,1,11.5,0.5,0.5,3.2,0.0,0.3,16.0
4241,-74.0032272338867,40.7389373779297,1,7.0,0.5,0.5,2.05,0.0,0.3,10.35
4242,-73.9748611450195,40.7443733215332,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
4243,-74.008918762207,40.7381706237793,1,16.0,0.5,0.5,2.0,0.0,0.3,19.3
4244,-73.9931335449219,40.7577438354492,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4245,-74.0033111572266,40.7240905761719,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3
4246,-73.9517288208008,40.7818794250488,1,19.0,0.5,0.5,5.08,0.0,0.3,25.38
4247,-73.9562530517578,40.8005409240723,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
4248,-74.0051193237305,40.7237281799316,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34
4249,-73.9784851074219,40.7830467224121,1,14.0,0.5,0.5,0.7,0.0,0.3,16.0
4250,-73.9631500244141,40.7166938781738,1,15.5,0.5,0.5,4.2,0.0,0.3,21.0
4251,-73.9724731445313,40.7857513427734,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
4252,-73.9537200927734,40.7847023010254,1,5.0,0.5,0.5,0.63,0.0,0.3,6.93
4253,-73.9662475585938,40.7580451965332,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
4254,-73.9892425537109,40.7582130432129,1,25.0,0.5,0.5,5.25,0.0,0.3,31.55
4255,-73.9159698486328,40.7829284667969,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
4256,-73.9888229370117,40.758617401123,1,7.0,0.5,0.5,1.2,0.0,0.3,9.5
4257,-73.9648590087891,40.8016090393066,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
4258,-74.0143737792969,40.7082366943359,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8
4259,-73.9959564208984,40.7590866088867,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8
4260,-73.995979309082,40.6846961975098,1,14.5,0.5,0.5,1.2,0.0,0.3,17.0
4261,-73.9670486450195,40.7569046020508,1,14.0,0.5,0.5,0.0,0.0,0.3,15.3
4262,-74.0077819824219,40.7328948974609,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4263,-73.978759765625,40.7448577880859,1,8.5,0.5,0.5,1.47,0.0,0.3,11.27
